id;best_1;avg_1;worst_1;best_2;avg_2;worst_2;best_3;avg_3;worst_3;best_4;avg_4;worst_4;best_5;avg_5;worst_5;best_6;avg_6;worst_6;best_7;avg_7;worst_7;best_8;avg_8;worst_8;best_9;avg_9;worst_9;best_10;avg_10;worst_10
162;193549,66118599862;207550,823888232;231576,64692603605;187276,41553656373;198793,35699610756;215120,07889040496;187112,4912051858;205681,62904373513;228213,05225958122;186625,02558527447;201408,50140177636;221026,55267112877;181361,7660501589;193235,1869706068;220792,09330554304;191933,5366602232;207199,11051812506;245215,17445613156;186945,6789169249;201912,6189879745;222174,03248053396;183752,0362371194;195644,50617196554;216557,55687232726;173760,45132368634;187311,44582035858;204330,17585493368;186024,79975700192;196737,65613303665;214018,2115464901
163;193549,66118599862;207665,9993642462;238225,76135886804;188096,71343443054;198085,1463161021;214555,91723195446;189959,8171841589;205362,31217466653;244732,63242827952;186625,02558527447;200696,69880516524;220117,09479269126;180930,94661458945;192479,30318893018;215818,77481005163;191933,5366602232;207593,8347272442;229445,01606301707;186945,6789169249;201380,22512537384;221299,1898006014;183752,0362371194;195163,11597233225;218081,66318813586;173760,45132368634;186951,32276521073;204598,5282146248;186978,273967364;196830,00125908494;217416,93268864308
164;194068,56008093487;206090,9420172457;233056,2278699985;186577,7197425122;197446,1512032053;212381,77715912327;190006,48750008072;205034,4497177166;231390,59377864562;186625,02558527447;200045,3059049649;218713,8403427696;180930,94661458945;192002,6999344009;214575,49967973266;193411,5344609805;207647,50375265296;238159,90694453032;186945,6789169249;201505,8991984318;219668,17968168523;182103,97907691626;194205,48646784623;211265,2119042228;176596,9772843244;186668,69385454172;205451,58893652217;186978,273967364;197299,98719384646;216293,92299710432
165;192518,13324839875;206379,99801176574;233343,49376943544;186577,7197425122;196819,39148190452;214828,46478649232;190174,5794716768;204682,11915626013;227298,71608497557;186625,02558527447;199487,0134807796;213988,52061734255;180889,41531178873;191269,1418515909;213877,89856175752;194207,61825123004;207284,34650003206;232707,59893770676;186945,6789169249;201197,4117612861;220772,73275058728;180372,50279970968;193659,52559048994;213880,73322132815;175083,68471129122;185747,8558959503;203076,11668513043;188164,18858880873;197705,47337270973;214656,51576441567
166;188705,07796283145;205939,84735500053;227679,76291032272;186088,18880811502;196772,87047068845;211175,24723047644;189163,02180879857;204359,65950205096;228328,30325543619;184798,57847463217;199844,85587380908;218276,80475350725;178202,59624153006;191567,75149512774;214468,25312505823;191072,24364482868;207223,60334718603;234384,0669496835;189996,00583763924;201642,18094707408;228225,48158320604;180506,84111549787;192494,58817521346;213878,52805438323;174376,2752025097;185074,06862648705;203878,2937474144;185479,096194664;197408,01123604822;214585,69981844036
167;188705,07796283145;205886,74317699426;231536,6672150138;185381,72290382077;196006,95555849382;211911,85424585995;189446,3864490729;203882,31265369768;221322,91923182175;186846,5771726346;199218,7819478081;225515,13857630268;178640,4869049562;190809,57237130607;214953,3823353638;191072,24364482868;207035,07485217575;231876,91150875867;184714,2169624744;202189,13252006064;219062,37482219338;180506,84111549787;193287,83081087482;210620,60088014486;170420,6593799341;184443,4260538739;201303,57398191342;186576,86445138778;197363,47562583556;218664,46462405773
168;188705,07796283145;205581,0888013212;228726,23196431654;186316,4347405484;196148,8992376744;213104,9148127112;186369,38187663732;203965,34804524182;229374,71701052441;187923,43823163354;198335,45942927932;216020,1805634757;177464,14693393128;190164,78133461194;208478,61697467096;192303,69558108755;206799,63890417034;232543,65669724887;184065,03885877796;202388,26664669928;231901,46029923184;182315,11962578728;193620,93136214282;215531,84817860846;172004,81562472827;184475,55599517457;202135,31324517197;186576,86445138778;196994,39055690772;211534,93621347926
169;189485,45892435047;205576,66422050114;233256,46109016237;186270,30520148235;195920,71894618066;213952,67860453323;186369,38187663732;202366,88270674474;225272,9651573502;186674,88825607742;198203,27025847504;216059,71038824876;178552,12260167042;190479,60868036325;212825,0924005758;188620,65699827456;206039,14992785666;225609,51373134367;184065,03885877796;202881,14294304192;224630,47662054142;181735,1056337033;193346,7491627907;215452,05430943472;171950,9175533043;184110,5265806283;200731,87083645398;185073,8504976539;197476,0464846181;220174,35261055443
170;187058,19461194964;204527,33439253672;225342,1555169114;184226,2722996942;195492,4608230563;214440,15754214398;186195,59670357453;201651,89611992525;219111,8750786683;187689,42595732852;197630,3123880382;212543,87177346885;178028,73870690825;189410,55569218192;211724,79239840727;188693,2614912959;206138,4883230828;232578,25176311692;184065,03885877796;203479,47723459444;229749,08241539172;180177,1581851608;193384,39839251054;213150,64686762623;172004,81562472827;183851,58507216792;201994,62185973077;184576,97478085454;197705,0168740576;223135,6633382708
171;187928,42277253183;204679,6961251743;226742,8341064092;184226,2722996942;195444,41837297275;213870,29934550196;184671,27331721524;201199,77043108383;230298,04550594694;186515,7817882532;197739,14209466227;216597,68609561955;174694,55278924532;189516,52597845628;213431,57766928547;188998,60178533557;205784,67986900528;230295,6587584597;189021,82060551093;203354,0142251095;230859,70025857174;181735,1056337033;192680,535168584;214169,18575632764;172004,81562472827;184096,5898905259;202976,3538649655;184576,97478085454;196499,53981844173;215734,58955426715
172;189485,45892435047;204075,17857658336;224120,9538830214;184226,2722996942;195293,8502157025;214287,7055369941;185398,05986742664;200073,76686923482;222522,9633136757;186808,1851907618;197193,87153379968;216738,20910706956;176669,59617933066;189425,34270502857;207351,48245415866;188998,60178533557;205349,63246456624;233190,38405172096;188538,79302156938;202771,7709863076;223644,01989188755;181735,1056337033;193094,6769858459;215043,85774819631;172004,81562472827;183904,63166267434;209068,7478899111;185990,0953990257;195441,4969780661;212056,97529803668
173;188490,37047080434;203520,63329826965;227180,3682853129;185054,25663529502;195687,78095826457;211111,4956250255;185398,05986742664;199434,86995965635;224039,66641320792;186384,23792510727;196659,45358866962;217905,4985627853;176176,70823983607;189050,15496338683;212838,40088071188;188998,60178533557;205650,62132753577;230960,28502160017;188538,79302156938;202765,80096142023;225862,52910726357;180821,9845437907;193197,75029882847;211111,08832118282;171636,44760778474;182837,15675613028;203437,2882271237;185841,3904636482;195307,74329490468;211075,56740226282
174;187033,2328817169;203321,5570267484;221779,5229508912;184915,44861248264;195871,32905747445;211759,6284595882;185398,05986742664;198342,91326899128;224730,14675393488;182392,82977195407;196907,39493158698;215562,87424304782;176176,70823983607;188605,238122535;206699,67510682752;190640,07699686766;204601,38063560106;232126,36619598564;189186,97296862412;203023,56724323443;232685,45143996598;178117,695953081;193165,12553257842;217689,22360967193;168112,96917282973;182422,76897916733;204454,93057644117;184470,81465225338;195426,43072082364;214582,95169107497
175;190916,45575580117;202981,49180482214;228146,10716163358;180534,85729865846;195811,69261524006;214478,61491086485;185398,05986742664;197356,23402072562;219330,50940921594;182392,82977195407;196730,00900049828;213826,51362661325;176176,70823983607;188876,8404778822;208612,51829977348;190640,07699686766;203713,22305528165;223118,51132001771;189186,97296862412;203221,508601809;223247,9772039638;178117,695953081;193174,62003352217;217604,44232354942;168112,96917282973;182117,42669026012;196948,18279646712;183832,20490616185;195199,3967757738;214872,24909666934
176;190122,38373307223;203331,7483526804;226013,33013033317;183573,70976249775;196387,5385027361;213928,51023716398;185398,05986742664;196186,40399685962;214155,33050807638;182392,82977195407;196375,83508493687;221254,5308223632;175618,44181842875;189284,47883674657;206909,0440336144;189631,934408721;204102,42500902427;225594,76214982127;189186,97296862412;202773,13132198626;233711,91206563174;177299,18151283695;192783,74229403556;211194,76355049113;168112,96917282973;181778,2474239244;198286,6369023598;183832,20490616185;195268,7243029035;213428,74199402594
177;187078,66203026552;203610,6810235616;228318,73042197837;183573,70976249775;196338,27342751392;212288,80157102348;186020,86426730696;195750,1328366965;217783,78913814132;182392,82977195407;195880,22446117952;218072,37482902626;176176,70823983607;189259,17602973603;203872,30394044996;189317,8239949521;203640,82463326489;243946,5109292003;187705,1536409972;201955,30181429707;223221,20755815768;177249,85365276414;193176,69682349716;212933,28814257303;164905,55398488315;180981,19965522806;196943,310669197;178701,51751358525;194721,7530440396;212836,63120915304
178;190804,76448258784;203855,8121254917;224668,53140939548;182686,14378149973;196077,83845067568;211707,24808416987;185471,64455282592;195791,09865947496;212093,47347308975;182392,82977195407;196036,378820978;214808,64511909746;173137,6870995036;189614,225811558;213189,7747206982;190334,26620776585;202687,33916213812;226021,23399880336;189024,09837629285;201815,76739779676;224248,6496833614;177249,85365276414;193304,17969560056;212238,73226179258;164237,97780816574;180431,90870531186;200260,61211816338;181592,1392635533;194612,2539797901;212622,65001555847
179;192611,0273759932;204121,3359325399;229280,45071541794;182686,14378149973;196059,23818027944;222455,35946477612;182785,43274600952;195510,57414835886;210919,42376355737;182392,82977195407;195168,3380625835;214799,86485425112;175570,93339639562;189709,10287483968;210867,23352689287;188436,46622218803;202416,29137494444;226170,89639790557;189024,09837629285;201902,39783452603;228497,51256230057;177249,85365276414;193368,30865599844;216853,0615424429;163214,04169326337;179963,94805735676;196807,82109823267;181592,1392635533;194854,04764309718;215364,0567896857
180;190584,89019007146;203177,9734668303;226582,2024923814;182686,14378149973;195152,92811681004;212826,20276153597;182785,43274600952;195372,72655093408;213058,7882764366;181410,66200031084;194969,06428533158;216807,91670117833;175570,93339639562;188638,22793335927;213924,71867482175;188436,46622218803;202142,08237092002;219897,25030413634;189186,97296862412;202403,323083878;225649,95446275765;177249,85365276414;192141,90759568498;213998,54004931147;164905,55398488315;180418,38636414582;204414,11476686707;180968,6115913287;194355,67609150393;215948,1013698923
181;189789,71587210268;203440,39681624027;227936,17271114548;181863,39430842487;194294,1329644241;207488,8563836687;183890,37948411133;194969,89601960534;212963,6274926436;181410,66200031084;194834,76169784443;220840,89668383534;174790,50896727695;188697,14623449135;216616,2143701651;189197,81064110433;201447,98305930427;227012,3902295509;190489,82555844984;202232,66341275471;228535,65835095433;177848,8357225825;191466,57709847158;213074,9604975697;164570,64715423403;180191,4156792158;199040,38439648584;180968,6115913287;193773,98145587413;212285,70294463309
182;190584,89019007146;203781,82621578968;225001,92968044948;182686,14378149973;193945,74133679995;215575,70219324002;183890,37948411133;194268,67532054344;212339,2302053604;181410,66200031084;194855,68433211534;214456,4209872785;174790,50896727695;188464,40253252478;210813,34730841254;188954,3022667482;200299,48724348083;218800,99922594562;189394,40839858988;202135,47223616586;226514,54720849448;176537,90129872801;190896,49943767244;216199,02222972692;165383,16128710605;179917,22604976356;200392,01571328932;180968,6115913287;193991,00377491905;221390,5212928397
183;190584,89019007146;203668,87628184285;225765,57252894313;183066,6406004563;193736,29169016035;209080,47858643715;183323,69344101206;194406,53356000537;215999,42520530568;182526,77882820234;193150,0022459614;212679,69957775145;174790,50896727695;189040,39277911262;212135,40041144151;187882,01932010707;199422,03435966492;218089,0800125818;190367,03215130052;202119,5053317236;230731,45066436456;174251,66919354448;190951,57551834063;210675,8570651617;165383,16128710605;179542,34835670574;196495,89588542902;180968,6115913287;193499,7944911707;209042,17629295157
184;191028,90580858578;203962,42773341268;224006,9230006986;183066,6406004563;193374,78604843596;213964,04804356917;183890,37948411133;194402,5588067108;210813,51096526833;182526,77882820234;193099,07398236144;212324,46068755997;174790,50896727695;189051,30055718403;209174,94580591327;187548,26383609674;199408,51801908988;217304,733502185;190367,03215130052;202408,44428498598;230407,93710807606;174251,66919354448;190611,11310042514;216501,66610984303;166485,28994270973;179889,65018625642;198289,10179324806;180968,6115913287;193291,73977519892;219372,43326364722
185;190285,97708936434;203935,78871346425;224920,26110276434;182438,86328720857;192767,9272971051;208862,32710836272;183890,37948411133;194350,81322325635;211331,37290031268;180246,45012932274;193181,86905377565;212108,80971885275;175115,65476504134;189325,58404991566;211246,84395359043;188217,40587187183;199568,51867115588;219052,6239875457;189345,25714873575;201485,54918203354;225683,35469136556;170846,51606602836;190008,01117590873;208345,4027042586;166485,28994270973;179333,38351625347;198245,1515184603;180108,9268692882;193694,71075694254;218565,12032855343
186;190285,97708936434;204180,4520891633;230430,58707722672;183937,7540813517;191975,19472916433;206606,805088371;179198,14488814864;194453,74553069638;215627,65804272998;180246,45012932274;192799,5196755524;216107,14064927568;175115,65476504134;188645,39002156898;210343,9980986039;187582,3452474133;199441,88349902772;218372,83400125641;189345,25714873575;200759,96977598808;220177,1094435803;176537,90129872801;189171,21300581345;213564,69512886208;164167,2181434034;179243,59052799753;197697,94098385674;182291,9640955455;193995,4887020914;215635,98444723178
187;190285,97708936434;203220,93641555135;230506,05748366352;182616,4369641015;192171,4955628611;214975,41388445816;179198,14488814864;194383,9794730733;212399,7480067027;179614,42011618384;192196,49531578505;208592,89701852403;175115,65476504134;188326,28314646313;216204,66859011375;186538,86102715906;199017,78151239693;216678,12197756596;189345,25714873575;200978,63552639677;223911,71711509014;175128,01746784567;188449,76272762104;210351,91221993323;164167,2181434034;178438,5580442458;202346,91143772492;182291,9640955455;193866,84878888872;211711,01593287208
188;190285,97708936434;203530,9950400636;227706,51566450592;182616,4369641015;191973,91849122522;206162,47569388134;181253,8952336254;193702,70348505024;214874,22362749328;178717,90641644216;191693,11225350967;211215,56746602326;174840,8366133552;188682,93545706116;217996,66953425095;185182,29297002047;198226,8536209182;223519,90182831517;187411,72874286363;201405,67585447372;222565,67678744454;175128,01746784567;188308,09349468636;206247,07275659536;164167,2181434034;178178,98310286851;195688,5010258904;181945,33776749586;193061,541339052;214544,03840091624
189;185095,02600852726;203214,76659079944;225178,6605307261;182616,4369641015;192348,95865050558;208072,19614268994;179340,3326147622;193451,14553942854;211073,1852495439;179177,9278716202;191159,53080105438;208305,61111459084;174475,95536671585;187759,18158515808;211445,64272167635;187582,3452474133;198077,56749279302;221003,41061627353;187411,72874286363;201528,3155053953;225989,66860474632;175241,7316251595;188375,46019785132;206810,84475243735;164304,96854935947;177920,06591607945;195496,90266611945;181945,33776749586;193108,46588434404;212701,26174590446
190;185095,02600852726;203861,13279090793;228827,84060248488;181390,46383047107;192064,27256133012;209943,31344320026;179340,3326147622;193083,3317935325;216411,6426151532;179177,9278716202;190625,78262796684;213148,59500307255;174411,73863886818;186053,17603417183;212922,14430125183;186501,1455998407;197787,4553375985;218067,35581422626;187411,72874286363;201942,91911184578;224372,71039726623;176537,90129872801;188500,3926050864;215895,2617524601;164304,96854935947;177225,39080637041;196861,07112239537;177575,83844157166;193346,65544721;221974,98577021473
191;186834,23213095797;202961,33410390437;231875,70091904417;179327,3642666512;191719,42988591944;208702,3705991481;181394,3385393324;193426,75332530262;215532,6200435586;179177,9278716202;190088,81139926656;212583,2303032511;174411,73863886818;185640,26967788464;215230,23317436624;185527,9387147215;197366,02130165033;216191,84928430503;187411,72874286363;202306,71086479982;228805,2443052591;175090,44490866986;188086,36607441382;213476,49911945206;163504,11886226013;176714,58630819272;196745,72619385636;177575,83844157166;193296,93278446348;214631,8415627491
192;186834,23213095797;202558,0545703363;224206,66872046902;180629,50013581562;192259,6569506843;212120,37310597766;181136,26238140627;193243,0534790187;214806,74144767242;179177,9278716202;189966,84263047436;215866,92676149297;173217,44547449012;185288,40623706003;210548,92153973278;185131,96426231053;196972,23365785825;213417,99390558564;187876,4990711562;202391,74168782216;227580,23526754725;175090,44490866986;187946,64299361134;206100,59188214684;163504,11886226013;176514,47404449864;192520,933404764;177836,950367285;192685,25971955448;215847,86083716707
193;186834,23213095797;202681,35864813614;231978,348006217;179246,99175294503;191602,24546533736;214327,52606956582;181136,26238140627;192389,13658035194;218513,69091883837;179177,9278716202;189481,71546692084;203710,31646744168;172653,06693127655;185761,1230150387;209020,76883465177;185131,96426231053;196669,6621199767;212974,5767265961;187876,4990711562;202627,19054833706;232366,80665947034;175090,44490866986;186876,53717483123;207660,9899746355;163041,16361853608;175896,86339244462;207193,15033953448;177836,950367285;192233,88330126225;211839,24696974893
194;182801,43572211673;202357,06217742828;225647,36148506694;181076,17596781658;191438,3833348477;208119,61287292728;180971,7386686365;191661,33185254977;208705,53316778466;177193,93331736609;189358,4303533071;206748,13893306602;172014,85136951003;185346,1274212554;210053,74639839953;185131,96426231053;195948,30834505396;211075,84485573022;185621,67224337082;202525,07542021386;229750,44707113274;174512,18335286493;186713,63978195665;206773,11453122352;163343,0426928341;175902,66761238172;189573,4933302444;177836,950367285;191746,5054803664;212436,499853701
195;182801,43572211673;201619,67523176415;223823,75831580107;181076,17596781658;191311,8430248546;211344,01045517906;181136,26238140627;190499,458960329;207362,9689381125;177193,93331736609;189064,86740978874;204798,95205550286;172014,85136951003;185329,95753591333;208114,22177024552;186318,148959061;195703,2551910038;216302,7886235748;185654,09655594366;202580,35579206177;225797,11630147917;171179,13533941013;186101,68343983547;220601,9861038683;163504,11886226013;175326,3910801867;195578,222987674;177555,4833202859;191066,23064179678;213641,19442283837
196;183230,12112202545;201001,22387491044;223009,09376307286;181461,12794680241;191589,60888054513;217257,0124276691;179096,6627645466;190214,75747099324;218413,60467010757;175611,0784348936;188815,5966010227;214809,93518015218;172014,85136951003;186271,61978443654;207168,6729597473;186318,148959061;195644,49719518155;210583,06857172423;189540,5489035216;202070,3448010765;238136,69330573626;171179,13533941013;186471,60657644714;207780,98472225768;160611,89704650457;174837,6977298382;192382,08005842648;177555,4833202859;191187,0861874333;215572,9020654843
197;183230,12112202545;201000,98317622053;227502,8270218945;176411,4623387882;191440,1810350653;207505,57266019372;179947,85657774145;189258,15568894747;212204,0412321322;175611,0784348936;188849,1785117766;205206,09754779533;172389,7677844909;186468,80662027863;208496,93697220655;183703,5891193663;195006,4116602092;212462,61938780933;188270,5966657902;201819,8049570544;227271,70877309763;172053,11761133646;186376,02502713123;211193,62125496587;160611,89704650457;174264,8499960383;190075,10115349715;178063,9868526181;191693,9930768046;213077,21537071135
198;183230,12112202545;200461,46941874828;222464,01473506968;176411,4623387882;191481,15088553441;209527,97666322868;179593,3628557545;189390,10890273494;206642,87154525585;175884,2094120862;188229,63861636553;212468,83695152708;172389,7677844909;186230,22241996895;214394,53458517793;183703,5891193663;195443,62673327205;213286,92942403728;185766,7553540089;201492,79032853048;231426,80629146588;172053,11761133646;184649,63119542622;205597,50395883253;160443,1581765203;173786,7004635203;196000,2264156267;178192,2981416418;191027,30039477706;213845,58389075674
199;184048,51697559337;199472,2980244914;224572,93263193674;176411,4623387882;191568,96213736405;214165,50996034162;179730,72413456225;189689,70941807106;208963,63018554475;173302,2630106428;187880,03463343202;206381,22234914923;170447,93773172592;186274,72017400662;212883,86185173295;183703,5891193663;195131,25113196514;218445,40220285574;189144,8473615907;201130,03639481796;223716,1434829776;172759,87760172735;184640,1441015226;206593,49912402657;160509,81573118613;172961,02016021984;195326,55496960183;177890,04259113918;189974,38108927885;215221,93850664955
200;180280,79277249737;199227,5549035919;224950,21264324628;175868,31597201686;190833,08624883607;209285,15463584592;179730,72413456225;189436,2044760414;206029,53764345654;176763,33469052642;187134,43438616116;203307,65103388584;172602,20198756896;186361,20579603314;209939,39964748424;183703,5891193663;194777,08387772136;214557,34706450542;187565,47554268938;201563,70396017967;224767,80213295732;172045,61014208867;184862,06259987582;202421,1002918107;160509,81573118613;172433,15040012632;191058,06376009315;177890,04259113918;189547,16695134382;211730,78277321064
201;179939,227587737;198795,2760128113;224612,82221184846;175868,31597201686;190395,05294313698;212808,86279554194;175044,88946112196;189466,4669066551;205910,39655181582;174829,62465551638;186331,77721104675;204096,90244767015;172602,20198756896;185923,35729036262;206899,9649458683;185412,92562118304;194635,10953734213;213528,42316704508;189144,8473615907;201435,74970086184;230008,80999933448;169509,3620665777;184599,54212225362;210071,60029370763;161595,37589766594;171942,82433170476;188598,7537011557;177522,31653082787;189328,9758850501;208515,59379544389
202;180280,79277249737;198785,4007052213;219507,5677096902;175868,31597201686;190279,92924145015;209539,30028517166;177341,82579099922;189917,89372548918;211006,2787597698;174829,62465551638;185998,2102522036;203532,1510191867;173451,47908951298;185707,60184539575;206327,68991651433;181855,67163137047;194193,98220362153;214148,34880845;184805,9342202434;200780,15311299148;226966,02422962434;172090,4345068952;183467,7138735103;206342,14758517244;160873,0398317332;171633,1932071467;188788,33315811792;177890,04259113918;189406,29026616205;204609,1735429574
203;180280,79277249737;198599,40727556558;221006,54370443572;176200,60166355927;190288,05077792789;213215,72486502025;177341,82579099922;189792,82208586668;208855,48398617154;174496,63079697668;185815,03284976186;202148,573778445;173451,47908951298;185553,01651716896;206089,7102959072;184292,0746797261;193904,5034114726;215791,94115971692;189144,8473615907;200756,4471366285;224536,01963027875;172090,4345068952;183159,2963424287;203519,37632817467;160714,36087044587;171165,19691424238;189644,644958966;176248,74700767294;189794,77188386084;205607,72947967207
204;180280,79277249737;198157,0135702022;219794,8469894407;176200,60166355927;190259,01937343797;208239,56739240064;177341,82579099922;189213,12225328642;210842,77647523364;176414,0714585891;186594,31843177776;204449,04793697203;173451,47908951298;185460,01157836302;204350,94362920508;183734,97679464283;194850,10829852105;218646,38920697256;189252,01831416594;200640,26850028124;222776,87504080028;169661,61403198747;182601,64682606756;201943,87813757884;160714,36087044587;170093,85542790947;189625,51992216447;177890,04259113918;190307,5890415146;215311,30393592088
205;181627,6429082585;197791,27996234864;230422,0059927425;177964,96624502828;190552,16844577368;210522,731085207;173468,65628006964;188219,72541940302;211058,7236608636;175899,67064658285;186350,58909079485;205042,193570031;172471,534433889;186334,22300887166;208378,79266467455;185028,48086828933;194220,3953032286;212669,68889236616;184865,96157421524;200610,7104877004;229021,0445176726;169661,61403198747;181749,57866270072;202893,8240959945;160569,69866258267;169738,13044495188;191144,27650167048;176570,68689698217;190595,3882385064;214857,34825967377
206;181627,6429082585;197207,35199996427;220990,0482026487;177964,96624502828;190464,05744697765;213677,493185232;177341,82579099922;188081,90026810774;209232,68466003417;176057,85699196652;185955,49780030354;210692,87118467566;172887,56342635953;187174,6577133401;217999,9893020095;183674,76512809822;194698,64144222374;213217,65678618546;187208,0052192503;200240,66436206212;222835,21104092713;169414,86533013612;181250,84479642124;198928,28973989768;160569,69866258267;168835,71833182473;184112,2213149583;176570,68689698217;190693,4868089993;212065,24937972522
207;181627,6429082585;197074,3273250012;219373,8435357514;178085,58093650106;190356,21024505532;210660,1999090832;176373,40829349824;187656,74434177653;205359,40148120263;176057,85699196652;185971,02924855772;200134,47457427692;172887,56342635953;187047,90957606595;210736,26589027204;183674,76512809822;194362,9518486546;215284,1507033002;187208,0052192503;200260,81457855826;220108,5865209528;169661,61403198747;181733,76031922715;201679,50487624286;160524,90142556364;168080,86323984296;181006,11602765648;175485,50222420928;189967,05547763902;210435,60610410562
208;179484,15498618866;196001,66576296525;227335,29862653473;177673,2138262;190122,14204033595;208585,12746055314;176373,40829349824;187390,0376826223;206404,0828588978;175860,48107770848;185979,19272534605;201224,14032171498;172887,56342635953;186705,83054420407;214364,73329936588;183674,76512809822;193998,38224913206;208347,6307949258;187603,4608278558;200282,0747420413;225692,99259707588;168810,0036941657;180466,62612954184;201839,81140052792;159887,86778201678;167315,34437987927;180214,8621803663;176570,68689698217;189837,98936517906;210095,8454622019
209;181627,6429082585;195244,56644349464;218182,98727999008;177673,2138262;189818,68561254497;214736,5360209181;176373,40829349824;187192,48818704652;207434,30091297175;173953,23038209128;186272,79178497606;202674,01178723315;173629,84295332292;186548,2245013281;206724,94217068588;183674,76512809822;193688,8978730268;213620,08848985436;187176,0830083654;200311,0866974111;229030,10300678507;168810,0036941657;180083,24912388474;201636,07431082567;159886,71683907206;166532,58255517678;178980,99785538117;176570,68689698217;190690,18080053644;217338,14863899793
210;181627,6429082585;194894,80277124362;217754,1693242251;178506,93933591858;189257,5038328112;208303,97018347125;176373,40829349824;187051,41301132526;207662,0846896714;173953,23038209128;186585,18444166562;203551,9835048782;173629,84295332292;186307,04711903675;203060,03196092116;183674,76512809822;193760,19116995874;210507,47531926466;187603,4608278558;200271,92366256457;222232,0316354742;168475,35651181015;179406,98193010283;210292,12330253125;157964,8214047121;166386,45796684653;179094,11766887864;176570,68689698217;190925,39721209384;211150,5425238787
211;181627,6429082585;194166,6270460224;214789,0174570274;178506,93933591858;189197,28658218175;204065,24683201383;176096,08140983724;187397,20520895894;208369,0725440849;173953,23038209128;186373,4873179375;207817,67332088389;173629,84295332292;186298,07715004843;208284,47865623698;177153,85663137506;193492,5873433843;215566,8497893972;188347,12433573365;201005,18559324124;223269,16676104773;168475,35651181015;179096,71354916794;195006,53817124825;156821,9236539938;165620,67701575396;180088,11652926277;175055,90612999478;190893,2074913971;211334,0703828125
212;181627,6429082585;194565,21700244254;223032,29127927232;178506,93933591858;189110,99713303824;211697,572672751;176373,40829349824;187124,63521667902;205085,00107597583;172037,77138082572;186284,07158965434;203903,27799840106;173558,9767699702;186197,73151278598;204940,87237077366;180911,14215792107;193692,97606951528;213918,21403158587;185870,8262198508;201587,67574031054;232083,61055772743;168475,35651181015;178184,90595429903;198333,19811007247;156821,9236539938;164984,6763578319;177591,9895204606;174978,6660008778;191766,91642134206;221876,36635871755
213;180173,77543880546;194041,17040251402;217092,59840824307;178101,5128376265;188434,7862067466;209778,6327044196;175871,3408052112;187070,4285157053;204384,44268298973;172037,77138082572;186173,7650041372;211301,3211353944;170493,6169167626;186278,43165714573;204704,12860540432;180911,14215792107;193440,92765985284;211239,37185498286;185870,8262198508;202372,64561695358;226934,36189933092;168455,0310274274;178254,10513285568;198427,98780995398;156980,60033080896;164294,50870332337;176748,64143264253;174978,6660008778;192216,78948729494;217704,47376962865
214;179530,8239930107;193863,22983982728;212679,47751998706;177544,65704163417;188656,599902547;205777,6623940468;175871,3408052112;186690,5064836264;205394,40803686058;173953,23038209128;185449,85643103128;204883,15197203646;172047,7914874127;185892,0310036678;206818,6552961322;182052,42422967288;193830,47461084204;212704,13214771164;184004,62192145982;202776,58513130748;230957,1880442658;167496,12947924135;178123,7775075876;194826,3299976972;156679,67082765387;163728,79868518646;174204,12614142755;174978,6660008778;191934,01055073412;213710,30946059173
215;177565,72312582296;193283,8098803022;215742,77930897797;176166,52890361697;188039,90806165244;205855,32022075175;175871,3408052112;186291,48846983683;208362,06521996696;172908,21516910082;185086,89143982317;199435,73421341885;172047,7914874127;185188,7921864157;209200,70012801277;181876,84979296481;193864,85839657765;213886,39580829575;184004,62192145982;201698,00543253715;224321,9609992047;167447,91657174725;178196,61721298602;196081,34639918455;156679,67082765387;163242,87361219068;176660,72261928374;174978,6660008778;191579,60654436288;213012,66426653872
216;177565,72312582296;192853,55693040695;212636,8036544082;177544,65704163417;187864,4073303137;206457,22529707223;175328,3141922394;185969,17415616108;202658,22466035438;172908,21516910082;184853,5479082713;205569,40354152746;172047,7914874127;185410,89556233727;213457,85631652793;181876,84979296481;193939,75145718415;212648,5783158842;184004,62192145982;201918,33275137295;222340,27592035374;168203,64741783476;178051,75305707817;193762,48234717184;155952,91070578218;162973,69825331055;173997,9431403039;177503,75882346326;191311,74732265697;214104,13878827874
217;181816,7534059883;193222,47399733824;215953,39098799645;177544,65704163417;186803,45822017474;206746,64684442058;176683,81099722534;186068,3648213761;201002,1669861989;172470,9419339983;184781,0102096705;202804,13335611613;172047,7914874127;184771,13468422543;204025,67683493323;181198,78425206422;193945,37865036976;214628,72536045458;188666,72956574408;201542,11499827236;227332,7503381373;166158,74498633313;177503,38883746538;199400,96399799892;153265,95603899698;162029,83232491542;173852,77750458696;174571,38372041628;190523,47600756426;217525,3547990601
218;182685,96928718494;193029,44390829303;212228,79669147937;177544,65704163417;186536,14873450834;206117,11314619606;174754,38987811407;185258,0282182624;204493,94151083226;172338,50918711265;184233,32245079076;198224,29168518083;173250,4618061236;184133,0690430248;200789,46628198226;181198,78425206422;193855,54771354923;219314,24624788185;188737,37620319956;201823,61109760375;229267,9132432226;166158,74498633313;177436,81688302523;197025,85836115843;154191,61434612167;161373,0487540532;171200,97516996827;177503,75882346326;189671,18657859982;208886,59243771853
