id;best_1;avg_1;worst_1;best_2;avg_2;worst_2;best_3;avg_3;worst_3;best_4;avg_4;worst_4;best_5;avg_5;worst_5;best_6;avg_6;worst_6;best_7;avg_7;worst_7;best_8;avg_8;worst_8;best_9;avg_9;worst_9;best_10;avg_10;worst_10
304;51752,4356343582;56714,400649878386;66023,76694023494;47973,0021748705;51292,283569529885;62306,77884403525;48778,26558147694;53117,0112353641;61903,36374754165;54091,11474960056;58599,42065369937;72101,61914500334;57455,30928172487;62898,13742568421;74745,40770242935;45428,42773381741;48398,25209611685;57455,44621937467;54840,564742770315;57880,294351560224;72829,7426671956;48052,61281731647;50718,83651495487;59480,14079457833;62445,008932174904;70498,05458906472;81675,52403818359;58018,700561297395;62447,365442713126;71975,94723896502
305;51748,212244845396;56420,518592631124;66616,59724044203;47706,040619102736;51355,71710807143;61940,665853629056;48877,33073077764;52705,53477057075;62241,21735305624;54417,59357435837;59122,67869229968;72707,49699101104;57434,08462893899;63380,80423100998;79680,53559822128;45428,42773381741;48496,213766026245;60314,94358415512;54363,75689645469;57977,04395569317;67108,42474981977;48064,90080403838;50675,81183388755;59687,4083407696;62445,008932174904;69918,11410468987;85271,21036344554;57137,26595180979;61988,127329309245;73229,74980377035
306;51752,4356343582;56530,76555391528;69304,01215500396;47973,0021748705;51248,289306105435;59083,26187921205;48877,33073077764;52648,093300580214;60192,977927657295;53044,27891467731;59046,6711248348;67488,54728037084;57348,70212597266;63545,368116243386;79024,21749642948;44777,133234227775;48751,738636049464;61290,07022075073;54363,75689645469;57990,12320422409;69427,16014665076;47889,56465656329;50573,807722078716;59306,166840096;62170,07371576997;69478,30217954883;84409,48068886572;55174,777022167626;61728,81029851216;69483,50635162026
307;51593,99152585256;56530,89841812178;69004,41304175016;47976,727490955855;50922,709428715825;60600,0037456634;48914,654868085425;52496,20138196747;62488,55415797017;52888,58189351373;58781,774099203474;73606,94554168341;57348,70212597266;63641,8006627399;74801,71329133993;44777,133234227775;49054,83623210798;60152,63839274556;54214,576933505086;58145,691188435645;66668,4303509777;47889,56465656329;50601,30937180704;60608,98764476581;62170,07371576997;69096,62704418518;86355,93414611372;55483,16400773306;61429,497354748004;70667,6226413403
308;51593,99152585256;56410,122413219025;64485,09744631178;47321,671788900225;51018,13959099118;61815,140106805404;48914,654868085425;52218,69411160589;61457,715191879164;53207,13143821204;58780,80593506597;70417,86229748117;57348,70212597266;63287,60979887688;72776,53736843925;45428,42773381741;48985,607764527944;60741,736739716216;54363,75689645469;57958,520723993046;67160,13086918328;47675,02409308819;50501,001948032404;61161,44994175869;61733,573039025636;69021,01215047379;81813,0687481889;56927,40134949346;61501,91767668549;72912,15929291768
309;51191,78128985067;56053,82075466277;68151,27784810535;47321,671788900225;50953,90900538059;61043,46457049905;48088,09165349231;52041,20691211871;61334,08931039345;53207,13143821204;58604,895903744386;70593,00782358287;56640,37648784389;62882,158651180245;73618,91389736281;45864,21750914278;48976,590632469546;59041,45671335423;54059,1320051275;57932,172242593806;67540,27027795471;47889,56465656329;50422,854530618766;60681,430833815255;61733,573039025636;68140,69684987473;79429,63418247619;56927,40134949346;61517,01414326895;69519,04343090375
310;50952,72423435043;55713,94769038348;65106,037221018174;47321,671788900225;50945,34409361995;59483,53017735239;48579,01203355826;51934,234725623144;59309,5456427431;52971,828721505626;58674,50542284297;72044,1270552522;56077,78555799341;62939,88573908783;74111,75111115482;45460,697908063696;48803,42089710516;59836,52032464497;54418,45590396941;57888,08014686871;67062,61096499102;47747,29364128514;50677,09107522953;61004,80276742376;61733,573039025636;67736,96329155011;81929,9970023073;56927,40134949346;61116,891308202605;71596,9642606566
311;50952,72423435043;55187,563699029284;65408,78761180316;46627,359458452825;50961,58496838708;64140,35668416721;48579,01203355826;51414,74147867706;58821,41381648099;52971,828721505626;58719,98101304526;71204,78826300883;56077,78555799341;62255,49396312191;73341,81394548313;45362,35912563067;48616,32971805736;60415,78217054649;54274,535706186165;57835,41946236711;68734,53845529044;47747,29364128514;50583,5233813858;59455,751409926794;61733,573039025636;67180,4236701326;80434,42902910837;56927,40134949346;61341,07581585077;73094,32771493592
312;50952,72423435043;55242,43642940315;64872,92929258195;46627,359458452825;50962,031900001115;62891,010363437206;48550,72385835072;50920,49282698448;58275,706303553336;53054,518554422575;58765,41708241607;70887,49278701097;55921,266397227955;62047,472497517265;71797,98001836917;45173,20248392457;48637,67968475893;64972,65714731348;54148,89742417624;57702,21960270052;67056,26211059338;47747,29364128514;50593,34591198075;59608,85537236758;61221,99635054428;66527,19453461016;76725,49927587365;57108,56676300666;61346,43092285982;70832,14619237179
313;50563,460316302975;54930,64032468229;63657,961533719805;46627,359458452825;51040,30832063032;62593,613966525845;48458,63710227221;50839,51917009176;64496,871755276276;53101,32404779146;58382,21572539757;71479,01732689737;53782,61777402025;61660,90069411325;75893,49042479318;45173,20248392457;48778,408695796796;60727,24878142089;54148,89742417624;57644,620041352275;67324,9765204538;47747,29364128514;50427,337347003704;61798,132806015;61377,3196498768;65996,4763302067;75919,61107682103;56859,77338349548;61599,727146931975;70442,92138864672
314;50563,460316302975;54835,348968255945;62726,395662795985;46956,52591405581;50897,23104413614;60916,30245106876;48550,72385835072;51266,82230122589;63508,31698904341;52923,791467960276;58946,59421253998;69893,65496577311;53782,61777402025;61788,362135880365;76984,79664555135;45173,20248392457;48986,272898098156;58845,22904537701;53856,5273306787;57647,67148494585;69805,40853867182;47747,29364128514;50600,65429434017;59305,54477989046;61377,3196498768;65529,852313164905;76776,66603012072;56609,741280780705;61098,585243092515;69270,49660168184
315;50563,460316302975;54819,286422496014;65545,45997214502;46956,52591405581;51044,9572059631;60234,658176947174;48550,72385835072;51442,100187410826;60931,93627209879;52923,791467960276;58960,489480474855;70159,59036302278;53773,74448013344;61575,01390403453;74507,78773555507;45173,20248392457;48802,78347053083;58776,75569444058;53853,9816653236;57333,731944814135;66451,4302531351;47745,16321485972;50308,66011248314;61737,8621704532;60502,35632802582;65349,44533147023;76601,16328241947;56609,741280780705;61119,94257506332;69448,86173819228
316;50563,460316302975;54954,0335106747;63537,92006154703;46859,36077385015;50857,316936653515;59968,71204972463;48489,05818151864;51319,051410039196;61735,55139544006;53136,4501297136;58837,69044123118;70681,05364802053;53773,74448013344;61077,76796571794;79880,67738329085;45362,35912563067;48860,38556632732;62900,18900345647;53853,9816653236;57087,8359451641;69460,83955995375;47514,817278002054;50469,76954257602;61516,68221518568;60502,35632802582;65350,38371380552;76191,19070857756;56609,741280780705;61217,08706720219;73202,45593401151
317;50563,460316302975;54741,87399543167;65242,27897192916;46171,28032419639;50604,63112156299;60870,781586410194;48489,05818151864;51608,82162498825;59779,898314528065;53136,4501297136;58913,96450897705;71870,09803363615;53773,74448013344;61145,950746205235;71924,0745023572;45362,35912563067;49156,22860086183;57769,49197744038;53712,98664644814;57040,76750263036;67891,41851680054;46747,053493685635;50454,62045160158;60907,26600832165;60230,34118866824;65052,19110172871;76194,01039157352;56609,741280780705;61352,7228797955;71343,38991671553
318;51127,15805292057;54891,125515089334;66850,88195306598;46327,32152252916;50930,43332221248;65055,2852565515;48146,188987292146;51440,89754941604;61398,78062166968;52926,16034157153;58999,946739130144;69545,29141529906;53773,74448013344;60686,442031785984;72868,11947131813;45361,490638870615;48593,27674880226;58225,598026147796;53853,9816653236;56635,284773932035;67243,5447969355;47534,18707708145;50235,9264094454;62644,57353416475;60508,346969092105;64761,23744409004;72673,44699334035;56075,24421878818;61173,638955258066;71377,31960596578
319;50552,15889370353;55054,954805444984;66604,22691403319;45040,1315096908;50619,95202030282;60710,290631057076;48152,95822778189;51147,078922813555;60627,45615005698;53136,4501297136;58395,409757402194;69198,02108784168;53552,2186037285;60961,91333443652;72378,91306918408;44461,91403299707;48454,79855425525;58729,903506757546;54147,82566269287;56760,25845660092;65898,18297529708;47559,41762098428;50423,53503156793;62768,19638168484;60225,464251499914;64151,88955789388;74522,84605752885;56075,24421878818;60820,3382314832;70228,74069959515
320;51073,08343903559;54904,877598737876;64307,18417667157;45040,1315096908;50524,06556649153;59478,22675779682;48152,95822778189;51400,066715455505;65790,7170859207;51999,729092334295;58161,746037011966;69526,74377573826;53773,74448013344;60649,52741827078;71656,99868443521;44722,84248604099;48475,37040013267;60694,38132284838;53986,076892927216;56809,272187805036;65022,65857241169;47465,80443189248;50629,17689741644;59153,64325665297;60568,626427482064;64471,12814299761;72319,08774037416;56075,24421878818;60498,738489171614;71646,45933313272
321;50652,817804411185;54885,32108606301;66146,35244194827;45040,1315096908;50308,83203173746;60270,27564288131;47784,19978262176;51458,79186349718;63382,71746565797;51999,729092334295;58263,27133117462;68226,3938549688;53773,74448013344;60527,215363286385;71022,98771050423;45053,43953553098;48660,511409496845;60512,73908710944;53986,076892927216;56645,96644214161;66699,05771938676;47465,80443189248;50472,74286683458;59323,59087820024;60240,19203253192;63913,19126004486;75936,64235677924;56075,24421878818;60297,995128476905;70762,1205132788
322;50652,817804411185;54737,113692540246;64188,61327048007;45040,1315096908;50235,309576410094;62459,17415458384;48009,05761429372;51369,92631240009;60584,15186791804;51954,06071240018;58105,18302640384;67943,84367195464;54302,503419691115;60735,72453114702;74524,09387844402;45053,43953553098;48411,26932189677;57947,368294094515;53271,032351838556;56685,07070737743;65838,32927418852;47465,80443189248;50446,95969561201;59071,40413745455;59550,377428766944;63913,981312954376;74254,15818414786;55887,63011412253;60208,96551898677;78599,37289853184
323;50652,817804411185;54961,478345803655;66978,40483883809;45040,1315096908;50133,282317515215;61288,1916840691;48152,95822778189;51114,88853048163;68963,12701388667;52997,47792633059;58000,76804819311;65589,75785438108;54302,503419691115;60955,295237757455;70992,9763020278;45004,322984381666;48308,96457479117;59419,272160787055;53255,05682086785;56614,064117316644;66945,1591033374;47465,80443189248;50176,964743884855;58157,90620212161;59550,377428766944;64052,21140200316;73337,84028195104;55942,416791158845;60703,68837048814;73138,31584940481
324;50515,333122471966;54969,185117467074;65299,60482240199;45040,1315096908;49938,3751795364;62211,36602616471;47454,60309799105;51254,4733583615;62586,75309806304;52702,576312741454;57463,382089890736;67358,10694513371;54283,76640344857;60222,52320854304;71101,80053127307;44731,55602870228;48468,66879917359;56709,350119536146;53255,05682086785;56593,86016795118;69565,91794948178;47465,80443189248;50092,632290098794;59146,51851938346;58033,08691583664;64066,735737729796;75815,3536215172;56009,550551911954;60654,56744897265;77252,64831957032
325;50790,04238746006;55005,02043715668;63974,966641394574;45040,1315096908;50120,41972575787;62836,64501265778;47454,60309799105;51210,582346850606;58628,53243457729;52788,57632527952;57639,10727384792;68222,55866737787;54283,76640344857;59586,545657501236;72406,19394395968;44731,55602870228;48361,14407877363;55391,07139181647;53981,160932282975;56696,32637838536;65959,34670323288;47465,80443189248;50150,586961068606;60528,10203086651;58033,08691583664;64069,64007169253;78043,85390518213;55887,63011412253;60338,44969473193;70104,29828873057
326;50520,20684098574;54951,86535332806;65042,194228700544;46462,257510894495;50070,52501064486;59362,31883065533;47670,72024838003;51118,08596738438;58381,440217629824;52997,47792633059;57643,58658614444;67290,4785492969;54012,40697900391;59861,77549304483;73191,68260011917;44701,42063979863;47904,85655993495;56874,49275491551;53430,122365479416;56398,367176874344;64431,29980566515;47432,97852260366;50082,09426078769;60528,10203086651;58033,08691583664;64193,36667329786;79108,17201142508;55887,63011412253;60157,3072600902;69694,50635865706
327;50520,20684098574;54648,6856033853;64388,832207032836;44779,16863660984;49835,42879120187;59657,04535163531;47670,72024838003;50720,063383626715;61985,10645802838;53077,32344438618;57816,271852489284;67912,86165258272;54303,50187697687;59886,03193437745;71054,05640454263;45154,61080766379;47568,756228218146;55408,67725001347;52682,95811192245;56008,908688445226;65481,427285487145;47155,26768763596;49897,10279260272;57481,96642849028;58033,08691583664;64163,3164232191;74702,7523908373;55853,06953246387;60218,710822624926;68134,74486559136
328;50520,20684098574;54600,17804874668;69391,79008718653;44779,16863660984;49756,11622391897;58912,24722379844;47670,72024838003;50499,54616312447;59029,410730664116;53048,68834532444;57922,12760460218;70317,04472657885;54552,474368535164;59492,94126256153;71324,98958573608;44595,038423225735;47500,164141188354;57209,63277942473;53362,76958272017;55957,735252753955;64310,18238748726;47155,26768763596;49915,67514316606;59505,24088907751;58033,08691583664;63738,61250445597;72366,70426112077;55364,20022966772;59918,59439021129;67686,25319940242
329;49560,57140339082;54992,709127948816;67644,4764619206;44779,16863660984;49607,599064868635;58753,428995721806;47670,72024838003;50521,08136071307;61223,4026143016;52944,79672612091;58633,78493692698;68979,0518099572;53454,80705225575;59745,53298841238;75717,10980946975;44595,038423225735;47544,16660934578;56584,147425658186;53362,76958272017;55743,70916431867;63164,34221360635;47198,677566458515;49861,69529791967;59013,37066200606;57957,60925344257;63100,52707185294;74494,18809283763;55364,20022966772;59571,6902976873;70188,20574700882
330;49560,57140339082;55270,19260825432;66890,22682788224;44779,16863660984;49468,734944156895;60652,90924852476;47893,82021332576;50683,127747785315;61791,45797586662;52704,66699615767;58490,1159338494;69837,47978269216;53454,80705225575;59549,76848565163;68699,06464856117;44903,533071442915;47415,30747226674;55149,274615368224;53362,76958272017;55756,05236464899;66078,58172004524;47262,64734922909;49782,15673114576;58066,426888774105;58033,08691583664;62771,29695217797;70995,99474862828;55887,63011412253;59376,306784091415;67745,50542249523
331;49560,57140339082;54970,21641798082;64861,49481947865;44779,16863660984;49224,82809148561;61119,62159946634;47811,65088657234;50705,343730101;58370,61564454;53264,676174756576;58546,22777282817;70268,6764781457;52931,0877055292;59158,345899203814;72152,75460588282;44982,41715266538;47515,92888904829;56691,03952485003;52715,23359689373;55915,33827413112;65544,26137299131;47151,33238848232;49700,10314104371;59572,85810533925;58033,08691583664;62400,67705222875;72472,06165240452;55579,16496245683;58851,80173384307;66389,87357798601
332;49560,57140339082;54948,618363945025;64266,10684362264;44779,16863660984;48844,75112715316;56167,49239976923;47893,82021332576;50287,20031647647;58306,50243763394;53027,79913223173;58298,46508269782;68594,51890183764;52867,916125269745;59443,71028712465;77149,41264287988;44632,61524637151;47572,27375975807;61683,42640002011;52530,00245836085;55973,9283339338;65718,27763365486;47200,219323372745;49490,50611112539;55340,8302195869;58033,08691583664;62336,686994516975;75628,11180534761;54663,58592530831;58676,93534127723;69901,27992163824
333;49560,57140339082;54404,66652396504;67426,98317955289;44779,16863660984;48708,40314567692;56128,92431819028;47893,82021332576;50112,37102507058;58096,452338743446;51743,11481790863;58366,46218656464;73023,30589635318;52931,0877055292;59483,42775677127;71938,7597845524;44995,14173023551;47612,04201299098;57623,446546520994;52649,01983096228;56138,65626019103;66703,8281150274;47151,33238848232;49468,86955707718;55375,63428156295;58033,08691583664;62707,61745809909;73442,6491180508;55463,39346614311;58595,041878359625;67814,78760326882
334;49560,57140339082;54284,4155301898;64482,83800274527;44779,16863660984;48504,10998191176;60584,86346045294;47893,82021332576;49888,17065291758;60045,601714459895;51743,11481790863;58698,82643073884;70789,66977610537;52931,0877055292;59467,68396110632;71938,7597845524;44995,14173023551;47471,56561403781;59155,49133312964;52649,01983096228;56034,37385402179;65079,4061795813;47244,05619215669;49484,98875761912;54704,371134386376;58033,08691583664;62476,57780657746;74901,84999956039;54663,58592530831;58777,91562196204;66685,37812007086
335;49560,57140339082;54639,36723364033;66935,84623457312;44677,29140206776;48515,116731884365;61603,41614557453;47745,98409760558;50172,08333844698;57017,82021320587;51743,11481790863;58512,669615183135;69413,1913935803;52931,0877055292;59389,491561204864;73834,18606809476;44929,60966118684;47677,47103741995;57449,25967484381;52649,01983096228;55996,43293701711;64568,40484750459;47007,84045591117;49444,08960944644;60076,585720227966;58033,08691583664;62585,81936009782;76763,24097911951;54663,58592530831;58517,85992005346;70221,23255812035
336;49560,57140339082;54735,52956502271;64137,15823340499;44677,29140206776;48423,6383631074;64144,819083340255;47745,98409760558;49729,60232717093;59198,49599661076;51743,11481790863;58370,00886896033;69607,24619599272;53042,64002144171;59662,70693470503;72714,17021811925;44797,42723779184;47629,90299181443;55642,99597536883;52948,28163913503;55856,08384204585;67148,8637968755;47007,84045591117;49528,92440937847;60101,834416262835;58033,08691583664;62476,10648899718;73623,79289733672;54154,640422004704;58808,88181188186;69808,2689961316
337;49748,789344671575;54208,15023224065;64205,161814983934;44779,16863660984;48457,98876843164;57637,871818539694;47745,98409760558;49699,07313056636;56028,35304636302;51586,08027005763;58017,80874658327;69656,85810585073;53454,80705225575;59518,93364535381;72579,40973139423;44693,99896796605;47128,89069380732;55613,51559367933;52836,4639340524;56141,65115141943;67810,9252060594;47007,84045591117;49455,93727815634;58043,13580422896;57301,60336739299;62068,6566534167;75071,66992075217;53550,22460785433;58531,13234833711;67795,10380173223
338;50198,71125648354;54709,89672066639;66454,40968219799;44779,16863660984;48176,9118896164;56855,640867261485;47604,612813367465;49547,785599946794;57815,69942346264;51743,11481790863;57536,298177200915;68620,71427008892;53280,872383727714;59437,042107092726;72524,59594074654;44664,67055314155;47217,6206254029;56161,95196458063;52860,661052612646;56204,14171648614;67554,46797636055;46912,159582130684;49657,21810514922;58043,13580422896;57685,556831029295;61808,33027588083;72456,55296794212;52688,512203926;58782,67021436778;70087,08171543661
339;50152,81557556924;54616,84146089123;64073,10679306088;44779,16863660984;48311,598000272934;57633,390855072306;47235,85436820734;49505,89823199571;55841,89480809552;51691,73218577812;57219,95138132273;71240,23050488405;53280,872383727714;59387,0131051345;73384,20298827853;44664,67055314155;47196,48660805132;55441,02890258939;51778,97384777671;56127,46494132381;65634,20454001664;46912,159582130684;49809,314953536064;60226,473952017994;57519,187698075424;61704,65153663563;72408,19035363794;52688,512203926;58901,395123579314;70768,97984783749
340;49650,66644117607;54458,683368246355;67131,74245512877;44522,26793974784;47982,5745926555;56839,6742276699;47235,85436820734;49314,00556291875;55922,850382850396;51526,51577327278;57117,330094519726;68388,0706889193;52652,26954296877;59614,96052206288;72610,77420055632;44645,24022775474;47094,34664112766;54966,78425657582;52796,966495557324;56167,23885468051;65700,77781983545;46924,47023290137;49821,65950058866;60893,39962637079;56997,96735267042;61635,99265372163;70896,06293133688;52688,512203926;59053,549394871654;70532,54414895612
341;49087,43955976419;54546,82197045546;64408,70033521999;44677,29140206776;47952,165669581496;58264,62685311055;47235,85436820734;49507,046290577964;56075,54222108867;51288,2901742688;57068,89512289563;69367,00089449367;53134,26288760878;59881,20084705811;74837,61304718952;43935,94356838293;47102,383714821895;57209,19610468703;51175,91467677437;56058,185693048385;65472,10199361806;47056,7273908016;49777,00481414355;58746,40936240092;56723,605715593876;61386,1083866789;69646,25467723889;52688,512203926;58853,71096069398;67289,6519350645
342;49846,74809277856;54271,30048565123;66961,38061205036;44453,251376057735;48004,72360527776;57402,508949883086;47169,46283913037;49462,40202993715;58940,736744190675;51526,51577327278;57176,80807138735;71511,70132231696;53264,62194252044;59974,77406576112;70309,11089150194;43935,94356838293;47010,64063902733;56893,838319311966;51175,91467677437;55859,36944910823;64537,74631571887;47056,7273908016;49539,640587398426;61308,595109700764;56620,79559139177;61471,25921716773;71170,27412477939;52688,512203926;58776,37189659439;66045,0985958056
343;50096,312840277584;54252,64578433882;67915,4585691619;44453,251376057735;48168,681332336986;57909,290457731935;46899,75441447059;49611,86792567858;60695,03042562984;51667,0450151438;57498,86773073619;68543,00503158427;53280,872383727714;59211,29451470028;71470,493036816;44596,17425587315;46938,8213079111;56557,3353355828;51310,97682423524;55597,28480927974;64048,25397630746;47049,300242281264;49800,85017041939;59034,544368785166;56229,314867084184;61427,989459426666;71685,09604733966;52089,932206879465;58431,03445290655;68565,27268293861
344;50096,312840277584;54505,215866686805;66361,87628157089;44453,251376057735;48053,62070131539;60770,66203006272;46480,82127205042;49510,18050898083;57324,23580099782;51526,51577327278;57398,23174351577;66973,38483169816;53280,872383727714;59151,010974570425;70236,25820065734;44596,17425587315;46790,288350919865;54287,80714566402;51310,97682423524;55653,08776792111;66588,50223966193;47056,7273908016;49889,12740712532;59343,06248161202;56723,605715593876;61369,53802174368;70610,03836993182;52602,69442809785;58368,54352507436;70730,39691619488
345;50041,52083946695;54139,94853307029;64058,32306887927;44453,251376057735;47847,25504181643;56903,25000900422;46480,82127205042;49517,79248010527;55959,659936798125;51365,427806087304;57891,57214006896;70569,17123812475;53155,48255185046;59166,08387036788;69321,06054550612;44527,26131377352;46608,608070904505;55015,21561659299;50849,93933325863;55669,85737402858;64511,820852547564;47001,97417460129;49608,631211337335;61192,13406241836;56218,3443135801;61190,48421414935;70657,41412766068;52602,69442809785;58038,44066188897;67604,5132761665
346;50041,52083946695;53928,38116975639;69883,86598144736;44093,99383409561;47439,7424862206;57797,19312567493;46480,82127205042;49492,49962171296;55771,420371183485;51365,427806087304;57982,613367397746;74659,22703214045;52689,46262079506;58308,425626281685;70463,1027665354;44026,40016998697;46638,069695507285;54356,32521688458;50849,93933325863;55540,614169109496;65719,70352158553;47001,97417460129;49693,67590019613;59646,47691101842;56218,3443135801;60943,49523933619;74418,76842821717;52602,69442809785;58415,02322427448;68352,60301692985
347;48850,44755633902;54230,333720993294;66566,83630506335;44149,58118502197;47208,63026083652;57518,292331433935;46480,82127205042;49227,82877532249;59170,593795144305;51743,11481790863;58287,86430317731;69284,81421707776;52737,55164261345;58608,89235184904;69466,91569385632;44026,40016998697;46566,360643578475;53951,960040307735;50690,324954767704;55465,766312280066;68100,34942044687;47001,97417460129;49602,61164402628;59071,715238995566;56204,382559141646;60573,833487022595;70259,30571688566;52602,69442809785;57864,90380449354;72277,61976795433
348;48845,22389682375;54143,211296397654;65730,02767356821;43818,69157633669;47119,27077209397;53416,70755466069;46480,82127205042;49319,12074332161;57284,33023818931;51743,11481790863;58367,13575868379;69836,94378567104;52737,55164261345;58785,36299876357;70140,69621591084;44018,24577337754;46268,61235147568;55620,49531776286;50727,16165931264;55465,12162841851;66286,35920399534;47001,97417460129;49558,40628487479;58980,10996388409;56218,3443135801;60159,08461175926;71453,3873278938;52602,69442809785;57837,91569540267;66307,46753915068
349;48850,44755633902;54176,65107880911;65357,565545460544;44401,6644353801;46736,62040727984;63211,394723737576;46480,82127205042;49281,66895719004;59939,44538530055;51743,11481790863;58273,72107657393;74374,031276299;52737,55164261345;58692,17838056717;73774,0395377566;43938,414800413666;46267,85796220133;57658,67084873677;50743,31697623628;55357,21199631504;64314,9369341897;47001,97417460129;49489,513338626326;60738,33738666467;56053,02068607553;60102,841550170495;73378,560588644;52602,69442809785;57315,58151686195;68398,09217051187
350;49057,506729741006;53859,0034764661;61886,80139641988;43892,14776042144;46876,90661376687;57497,23977577808;46710,69645606203;49124,3370573178;57816,16711152132;51915,423442809915;58005,51248530569;69273,00506501252;53252,22674323157;58538,89675182899;73555,03355876179;43938,414800413666;46516,39008045008;54694,63355384077;50743,31697623628;55030,02194354306;69272,24764218788;47001,97417460129;49764,07662863962;60860,79554712283;55697,123968175096;60007,07421346453;70955,14284755038;53124,954307483415;57024,15863622939;67001,6867874826
351;48859,01968596518;53573,01194002911;62987,18553121944;44312,270383494026;46772,12852890172;57015,46172526248;46934,77065001383;49309,81168249912;55961,254095192286;51187,75982398573;57817,84194942981;75385,955257345;53214,94160981712;58407,356884040586;68253,00724753199;43743,69576960741;46266,758631530276;56363,65803229885;50743,31697623628;55090,895180135274;66629,10932541272;46954,2143467736;49964,40619878945;59141,372531241024;55697,123968175096;59782,848454664054;70714,67069769817;52688,512203926;56808,613772761695;68994,95920968543
352;48859,01968596518;53105,510139654565;68056,86521282779;44420,36003861346;46824,14249684025;55213,238946620775;46712,39780676576;48939,58140842381;55100,421148324065;51187,75982398573;57988,50185862931;71447,51293345337;52636,96356202656;57978,720891155535;67104,26892252665;43865,56654666843;46087,20264037603;54236,59660251546;50675,69196206212;55154,243494014416;66373,76552564451;47050,861109491714;49991,373145108075;61399,536398274235;55644,501648983045;59380,42484800138;68369,11442846255;51503,98259312426;56370,12915061084;68148,88138817453
353;48859,01968596518;53295,14961490583;61556,06706714865;44453,251376057735;46988,68913672892;56599,758072317876;46616,90651607795;49005,129335725534;57291,388120546195;50845,4573737975;58086,26727870077;69836,37569546193;52379,18328910058;57687,957320069996;67253,77525818511;43865,56654666843;46156,08593655241;54368,05186208495;50917,35461277904;55252,36680094599;70909,65979375663;47050,861109491714;50033,22441891151;59960,64680732563;55644,501648983045;59160,19923627215;69418,70525124832;51503,98259312426;56202,59598398215;64115,96206551688
354;48859,01968596518;52923,70225275446;61476,28529385186;44236,65632227368;47027,03250226271;54962,30487986461;46616,90651607795;48953,946555164744;59027,60907151361;50845,4573737975;57751,347020144116;72359,23075089269;51487,47843115227;57366,1425371857;68985,81882809623;43754,92699042786;46170,08096980077;55142,570020821324;50363,06061131839;55091,72154824922;64018,70222483425;46868,98696571298;49898,18596521746;59602,1585194102;55578,35235060087;58951,81302325959;69069,60000296982;51503,98259312426;56013,71783104859;65461,48228570196
355;48693,30164517685;52829,77837447446;67242,54139751669;43737,12429810152;47209,20461841098;57578,12299760068;46616,90651607795;49132,41210488284;58805,85995670143;50763,01735749142;57864,66657760476;69162,98090546904;52559,56416890796;57314,80407629183;69699,89962641326;43754,92699042786;46150,97448631401;54793,29703042426;50363,06061131839;54657,768408856224;63970,55025485028;46745,27999844986;49548,965888535284;59379,984564082944;54992,4656535279;58899,90068914211;71169,6841615876;51503,98259312426;56109,62194131829;65776,7694813516
356;48693,30164517685;52731,698732157885;62370,583143459284;43737,12429810152;47537,35196798915;58638,06284982648;46616,90651607795;49207,50981605386;60507,64004634075;50845,4573737975;57724,47301855061;68251,85674007802;52559,56416890796;57229,32242206811;66078,85538218633;43708,726643677845;46187,664037931114;59152,54254003793;50451,33800881734;54211,20423144866;64324,01172385396;46745,27999844986;49689,707024540425;58978,77729429568;54992,4656535279;59206,29278445739;68350,90576316597;51044,78199417657;55869,63192610701;65305,89923574888
357;48130,512585062446;52414,13830625708;62134,383654209174;43768,147147388816;47381,49390761489;57768,20323674671;46951,14284217512;49596,993085255024;60360,3316929504;50845,4573737975;56939,000366510314;67224,84252811324;52559,56416890796;57168,98150885513;69495,47705207967;43682,23632336315;46218,54304600966;59521,646352950556;50183,56550123487;54173,92261182517;63856,09770513548;46597,054529962035;49574,7078822878;60694,90112601756;55518,21307737163;58680,42743391686;71418,53637508348;51044,78199417657;55775,46385618253;65024,84206846982
358;48562,43348436406;52400,015569514486;64545,106379137585;43768,147147388816;47367,291577120995;58955,18590152761;46951,14284217512;49659,659303827764;61233,70693682412;50845,4573737975;56574,6206957095;67088,73196817513;52191,71796387672;57436,88205660377;67758,56348670038;43713,129394814474;46290,49175205397;54547,78566282395;50165,97806664815;53913,61269135894;62149,98997205463;46745,27999844986;49579,284476614914;58693,323674370484;55407,90067910215;58557,92137627246;70591,28320674998;50930,999427385;55199,04948166883;65296,610447017825
359;48640,09103592545;52381,10729535976;62582,0609553945;43486,3848613464;47654,77155662446;58664,209774817595;46951,14284217512;49815,45021917577;59599,8010681826;50114,569782198676;56373,65362993814;68014,51192666632;51680,043460269924;56673,26621850336;65561,14657016535;43843,06994668169;46014,886350291345;56450,81185575412;50001,818492418584;53776,429906742385;61927,357551676156;46745,27999844986;49389,443290002455;57957,10596805043;55497,22063260663;58702,79281905584;71714,845037478;51034,21910759146;55132,36731574238;66769,08219152105
360;48499,694219180645;52143,72750739201;62890,95971046045;43486,3848613464;47476,454195734615;57694,75497667495;47265,468020578504;49880,69973043385;59404,10274636064;50566,26707587275;56465,93502605895;66147,75057838857;51680,043460269924;56075,43110348109;69187,01900729015;42825,805758755145;46013,47377425529;54376,74522188041;49669,722672873366;53401,67328710223;63307,59571524448;46806,55893985664;49292,0976878717;58361,21088177628;55382,402469480025;58739,04512311871;67880,14616957032;50930,999427385;55367,855070663565;68414,83222740072
